STATEFIPS;STATE;ZIPCODE;NumofReturns;TotalIncome;Salaries;NumofRetwithDivis;Divis;NumofRetwithRE;Retax
6;CA;92242;340.0000;12404.0001;5576.0000;40.0000;43.0000;0.0000;0.0000
6;CA;92243;22030.0000;1103534.0000;774465.0000;950.0000;7591.0000;1070.0000;4476.0000
6;CA;92249;3440.0000;149639.0000;123549.0000;50.0000;7.0000;150.0000;577.0000
6;CA;92250;3610.0000;201809.0000;132171.0000;230.0000;1793.0000;170.0000;649.0000
6;CA;92251;10380.0000;645683.0000;537210.0000;440.0000;535.0000;1030.0000;4173.0000
6;CA;92252;3320.0000;171780.0000;101401.0000;490.0000;1876.0000;180.0000;710.0000
6;CA;92253;17560.0000;1693564.0000;872633.0000;4580.0000;60649.0000;3460.0000;29686.0000
6;CA;92254;6410.0000;188706.0000;143500.0000;60.0000;17.0000;60.0000;298.0000
6;CA;92256;1660.0000;82145.0001;52298.0000;190.0000;633.0000;120.0000;384.0000
6;CA;92257;550.0000;19259.0002;11370.0000;40.0000;71.0000;0.0000;0.0000
6;CA;92260;15160.0000;1231556.0000;555598.0000;4160.0000;54089.0000;2230.0000;17146.0000
6;CA;92262;12990.0000;1101300.0000;579039.0000;3180.0000;36957.0000;2200.0000;16987.0000
6;CA;92264;10060.0000;970556.0000;442221.0000;3210.0000;41476.0000;1830.0000;15429.0000
6;CA;92270;8970.0000;1304803.0000;493194.0000;4190.0000;71439.0000;2680.0000;28123.0000
6;CA;92274;8090.0000;269375.0001;202184.0000;180.0000;332.0000;150.0000;736.0000
6;CA;92276;3870.0000;160502.0001;101161.0000;320.0000;1059.0000;240.0000;1036.0000
6;CA;92277;8990.0000;424822.0000;324263.0000;800.0000;1551.0000;280.0000;1018.0000
6;CA;92282;470.0000;20482.0001;13869.0000;0.0000;0.0000;20.0000;60.0000
6;CA;92283;1100.0000;36154.0001;25583.0000;0.0000;0.0000;0.0000;0.0000
6;CA;92284;10360.0000;543019.0000;357039.0000;1130.0000;3433.0000;680.0000;2684.0000
6;CA;92285;760.0000;29229.0000;17681.0000;70.0000;91.0000;20.0000;73.0000
6;CA;92301;14830.0000;565228.0001;463305.0000;280.0000;204.0000;740.0000;2741.0000
6;CA;92305;310.0000;21772.0001;15098.0000;40.0000;24.0000;30.0000;107.0000
6;CA;92307;18480.0000;1109326.0000;773908.0000;1810.0000;6804.0000;1950.0000;8019.0000
6;CA;92308;18200.0000;1056966.0000;698046.0000;1830.0000;6323.0000;1810.0000;7527.0000
6;CA;92309;250.0000;8498.0002;7557.0000;0.0000;0.0000;0.0000;0.0000
6;CA;92310;2620.0000;140859.0001;134984.0000;300.0000;324.0000;30.0000;147.0000
6;CA;92311;13300.0000;573725.0000;426347.0000;680.0000;1361.0000;490.0000;1336.0000
6;CA;92313;6440.0000;410491.0000;307360.0000;670.0000;1872.0000;880.0000;3964.0000
6;CA;92314;4030.0000;234186.0000;131541.0000;590.0000;2685.0000;460.0000;2371.0000
6;CA;92315;3410.0000;238170.0000;116302.0000;590.0000;2920.0000;440.0000;3209.0000
6;CA;92316;15570.0000;656557.0000;521597.0000;470.0000;583.0000;870.0000;3837.0000
6;CA;92320;5510.0000;384548.0000;275302.0000;660.0000;2037.0000;890.0000;4787.0000
6;CA;92324;28330.0000;1313246.0000;1028298.0000;1170.0000;2877.0000;1940.0000;8804.0000
6;CA;92327;220.0000;7995.0002;5818.0000;0.0000;0.0000;0.0000;0.0000
6;CA;92328;160.0000;7161.0003;5984.0000;0.0000;0.0000;0.0000;0.0000
6;CA;92335;45560.0000;1793444.0000;1479662.0000;1200.0000;1545.0000;2050.0000;8175.0000
6;CA;92336;50110.0000;3231587.0000;2651419.0000;3980.0000;4985.0000;9030.0000;56950.0000
6;CA;92337;18470.0000;966852.0000;796886.0000;860.0000;856.0000;2320.0000;13258.0000
6;CA;92339;550.0000;37218.0001;25480.0000;70.0000;158.0000;80.0000;305.0000
6;CA;92342;2880.0000;189033.0000;131804.0000;380.0000;938.0000;330.0000;1211.0000
6;CA;92344;9940.0000;609633.0000;464766.0000;640.0000;1379.0000;1320.0000;6322.0000
6;CA;92345;37370.0000;1720411.0000;1322775.0000;1780.0000;3579.0000;2490.0000;8577.0000
6;CA;92346;27850.0000;1882159.0000;1242466.0000;2850.0000;9493.0000;3590.0000;20692.0000
6;CA;92347;260.0000;11217.0001;7507.0000;0.0000;0.0000;0.0000;0.0000
6;CA;92354;10730.0000;815712.0000;601611.0000;1630.0000;7007.0000;1340.0000;7301.0000
6;CA;92356;2260.0000;86232.0000;59222.0000;140.0000;446.0000;80.0000;305.0000
6;CA;92358;390.0000;22600.0001;14192.0000;40.0000;49.0000;30.0000;133.0000
6;CA;92359;4270.0000;254588.0000;197828.0000;390.0000;1222.0000;460.0000;2033.0000
6;CA;92363;1930.0000;83582.0001;51744.0000;140.0000;313.0000;70.0000;233.0000
6;CA;92365;740.0000;29012.0000;19483.0000;60.0000;115.0000;0.0000;0.0000
6;CA;92368;350.0000;13380.0002;9727.0000;0.0000;0.0000;0.0000;0.0000
6;CA;92371;4700.0000;237174.0000;181317.0000;310.0000;519.0000;400.0000;1651.0000
6;CA;92372;2240.0000;131410.0000;93807.0000;190.0000;235.0000;230.0000;1059.0000
6;CA;92373;16790.0000;1999691.0000;1138991.0000;4150.0000;41483.0000;3020.0000;21866.0000
6;CA;92374;20160.0000;1471049.0000;1044756.0000;2560.0000;10267.0000;2620.0000;14761.0000
6;CA;92376;40830.0000;1676330.0000;1380917.0000;1180.0000;1344.0000;2680.0000;11498.0000
6;CA;92377;11210.0000;639455.0000;493090.0000;680.0000;1071.0000;1650.0000;8069.0000
6;CA;92392;27340.0000;1285892.0000;1028324.0000;1150.0000;1585.0000;2080.0000;7849.0000
6;CA;92394;15300.0000;665653.0000;542330.0000;510.0000;443.0000;1130.0000;4629.0000
6;CA;92395;19010.0000;899513.0000;666147.0000;1100.0000;2774.0000;1290.0000;5379.0000
6;CA;92397;2580.0000;214547.0000;146039.0000;450.0000;1337.0000;440.0000;1831.0000
6;CA;92399;25420.0000;1865574.0000;1291889.0000;3230.0000;11421.0000;3900.0000;23030.0000
6;CA;92401;790.0000;22203.0001;16814.0000;0.0000;0.0000;0.0000;0.0000
6;CA;92404;27670.0000;1153189.0000;884813.0000;1060.0000;3281.0000;1760.0000;6924.0000
6;CA;92405;14110.0000;560095.0000;446626.0000;480.0000;1314.0000;810.0000;2924.0000
6;CA;92407;30270.0000;1589139.0000;1293558.0000;1610.0000;2738.0000;3780.0000;21444.0000
6;CA;92408;5970.0000;255234.0001;194362.0000;210.0000;415.0000;290.0000;1301.0000
6;CA;92410;21740.0000;728618.0000;598735.0000;360.0000;242.0000;520.0000;1875.0000
6;CA;92411;12360.0000;419528.0001;345420.0000;160.0000;80.0000;370.0000;1193.0000
6;CA;92501;10010.0000;502086.0000;387595.0000;710.0000;2087.0000;790.0000;3436.0000
6;CA;92503;42870.0000;2528400.0000;1946800.0000;3240.0000;8265.0000;5030.0000;30278.0000
6;CA;92504;25990.0000;1576019.0000;1101250.0000;2200.0000;8764.0000;2860.0000;14882.0000
6;CA;92505;23890.0000;1183082.0000;944523.0000;1410.0000;2450.0000;1950.0000;9441.0000
6;CA;92506;22010.0000;2208555.0000;1278534.0000;4500.0000;41220.0000;4410.0000;26792.0000
6;CA;92507;26490.0000;1362666.0000;1047523.0000;2030.0000;8361.0000;2060.0000;11215.0000
6;CA;92508;16340.0000;1399130.0000;1048956.0000;2330.0000;6124.0000;3490.0000;20797.0000
6;CA;92509;36540.0000;1813489.0000;1439018.0000;1860.0000;3858.0000;3410.0000;16131.0000
6;CA;92518;560.0000;45064.0001;17774.0000;160.0000;1906.0000;60.0000;258.0000
6;CA;92530;26540.0000;1382562.0000;1102434.0000;1580.0000;3327.0000;2810.0000;14669.0000
6;CA;92532;12100.0000;816438.0000;655393.0000;1090.0000;1725.0000;2270.0000;16049.0000
6;CA;92536;1490.0000;88663.0001;53644.0000;250.0000;823.0000;170.0000;733.0000
6;CA;92539;1630.0000;72482.0001;45656.0000;120.0000;205.0000;90.0000;325.0000
6;CA;92543;15730.0000;584857.0000;433438.0000;710.0000;2662.0000;680.0000;2864.0000
6;CA;92544;21160.0000;1077246.0000;751685.0000;1450.0000;6189.0000;1570.0000;6386.0000
6;CA;92545;19110.0000;910178.0000;584265.0000;2010.0000;8419.0000;1550.0000;6799.0000
6;CA;92548;3080.0000;122172.0001;92083.0000;130.0000;277.0000;130.0000;598.0000
6;CA;92551;15610.0000;699695.0000;580750.0000;500.0000;367.0000;1300.0000;5479.0000
6;CA;92553;34600.0000;1375650.0000;1135590.0000;950.0000;1058.0000;1740.0000;6960.0000
6;CA;92555;20410.0000;1190763.0000;938996.0000;1380.0000;2045.0000;3070.0000;17345.0000
6;CA;92557;25840.0000;1327598.0000;1034981.0000;1580.0000;2707.0000;2710.0000;11668.0000
6;CA;92561;750.0000;65000.0000;32263.0000;160.0000;892.0000;120.0000;733.0000
6;CA;92562;29610.0000;2649895.0000;1718485.0000;5040.0000;26506.0000;5470.0000;39854.0000
6;CA;92563;32610.0000;2413755.0000;1818880.0000;4380.0000;10836.0000;5840.0000;38518.0000
6;CA;92567;4470.0000;227606.0001;174717.0000;260.0000;494.0000;400.0000;1783.0000
6;CA;92570;25230.0000;1119443.0000;873268.0000;1000.0000;2816.0000;1780.0000;10028.0000
6;CA;92571;26320.0000;1195990.0000;1001462.0000;770.0000;403.0000;2090.0000;11002.0000
6;CA;92582;9410.0000;473756.0000;389020.0000;400.0000;352.0000;1180.0000;7209.0000
6;CA;92583;13940.0000;569603.0000;445382.0000;510.0000;902.0000;900.0000;3651.0000
6;CA;92584;26850.0000;1934832.0000;1446282.0000;3010.0000;7758.0000;5180.0000;33381.0000
6;CA;92585;11950.0000;735276.0000;578655.0000;960.0000;1797.0000;1850.0000;12367.0000
6;CA;92586;10980.0000;534843.0000;330193.0000;1320.0000;3832.0000;1070.0000;4814.0000
6;CA;92587;8330.0000;686066.0000;458417.0000;1280.0000;6074.0000;1620.0000;9095.0000
6;CA;92590;2290.0000;277392.0000;130755.0000;430.0000;4596.0000;340.0000;3967.0000
6;CA;92591;19470.0000;1567524.0000;1079567.0000;3200.0000;12545.0000;3140.0000;19795.0000
6;CA;92592;35410.0000;3380580.0000;2295521.0000;6730.0000;27581.0000;7220.0000;50515.0000
6;CA;92595;16450.0000;1018777.0000;756173.0000;1590.0000;4561.0000;2290.0000;12440.0000
6;CA;92596;14450.0000;1083983.0000;851669.0000;1650.0000;3532.0000;2870.0000;18263.0000
6;CA;92602;13540.0000;2131603.0000;1370041.0000;4970.0000;41222.0000;2920.0000;42577.0000
6;CA;92603;9240.0000;2608184.0000;1184661.0000;4370.0000;101694.0000;2400.0000;43851.0000
6;CA;92604;13270.0000;1487997.0000;1014161.0000;4480.0000;32414.0000;2300.0000;16037.0000
6;CA;92606;10740.0000;1144775.0000;812551.0000;3270.0000;19214.0000;1400.0000;12135.0000
6;CA;92610;6450.0000;820164.0000;639665.0000;2050.0000;8875.0000;1800.0000;12514.0000
6;CA;92612;14040.0000;1703147.0000;936147.0000;4320.0000;41776.0000;1770.0000;17013.0000
6;CA;92614;14190.0000;1749150.0000;1057826.0000;4330.0000;58369.0000;1970.0000;17130.0000
6;CA;92617;3680.0000;430742.0000;333498.0000;1310.0000;9433.0000;430.0000;3511.0000
6;CA;92618;26990.0000;4378792.0000;3184620.0000;8830.0000;66280.0000;5260.0000;77059.0000
6;CA;92620;27090.0000;3527260.0000;2463841.0000;9990.0000;71372.0000;5370.0000;59075.0000
6;CA;92624;3760.0000;435459.0000;230988.0000;1060.0000;9957.0000;800.0000;7805.0000
6;CA;92625;6360.0000;3240001.0000;1018771.0000;3830.0000;289530.0000;2290.0000;51352.0000
6;CA;92626;25780.0000;2441432.0000;1573654.0000;5960.0000;54240.0000;3950.0000;30759.0000
6;CA;92627;31050.0000;2444047.0000;1741484.0000;5970.0000;35920.0000;3870.0000;31140.0000
6;CA;92629;14580.0000;2462305.0000;1103810.0000;5300.0000;82037.0000;3480.0000;41974.0000
6;CA;92630;33670.0000;3098376.0000;2266256.0000;8500.0000;39737.0000;6700.0000;43870.0000
6;CA;92637;10210.0000;698685.0000;150450.0000;4850.0000;42980.0000;1410.0000;6059.0000
6;CA;92646;29260.0000;3053618.0000;1945563.0000;9400.0000;55466.0000;6800.0000;49808.0000
6;CA;92647;30070.0000;2366889.0000;1593009.0000;6110.0000;27731.0000;4050.0000;27714.0000
6;CA;92648;24480.0000;3370732.0000;1862269.0000;7670.0000;89685.0000;4940.0000;51853.0000
6;CA;92649;18250.0000;2683885.0000;1324823.0000;6100.0000;69818.0000;4080.0000;41661.0000
6;CA;92651;12390.0000;4124705.0000;1678805.0000;5920.0000;225695.0000;3570.0000;70732.0000
6;CA;92653;15240.0000;2177977.0000;1147623.0000;4600.0000;67685.0000;3440.0000;30873.0000
6;CA;92655;4220.0000;169790.0001;117287.0000;330.0000;402.0000;200.0000;1135.0000
6;CA;92656;26140.0000;3062820.0000;2177403.0000;7030.0000;32271.0000;5840.0000;38628.0000
6;CA;92657;4840.0000;2821670.0000;836637.0000;2700.0000;144232.0000;1700.0000;52113.0000
6;CA;92660;18130.0000;5589011.0000;2289652.0000;8830.0000;341801.0000;5200.0000;95195.0000
6;CA;92661;1660.0000;458122.0000;159158.0000;710.0000;34770.0000;330.0000;7343.0000
6;CA;92662;1460.0000;385190.0000;115705.0000;760.0000;17880.0000;400.0000;7755.0000
6;CA;92663;10590.0000;2643923.0000;1014061.0000;4270.0000;115927.0000;2320.0000;37875.0000
6;CA;92672;19080.0000;2580137.0000;1362869.0000;5720.0000;61558.0000;3870.0000;39414.0000
6;CA;92673;13780.0000;2561234.0000;1497707.0000;5480.0000;51637.0000;4800.0000;51703.0000
6;CA;92675;17510.0000;2683474.0000;1294161.0000;4920.0000;82687.0000;3840.0000;41381.0000
6;CA;92676;1000.0000;170731.0000;81155.0000;340.0000;1868.0000;300.0000;2200.0000
6;CA;92677;33070.0000;4804322.0000;2735978.0000;11810.0000;120832.0000;8570.0000;73392.0000
6;CA;92679;15030.0000;3262909.0000;1937915.0000;5990.0000;79726.0000;5500.0000;55038.0000
6;CA;92683;46880.0000;2551271.0000;1764297.0000;6440.0000;21474.0000;4390.0000;29130.0000
6;CA;92688;21710.0000;2315293.0000;1804754.0000;5520.0000;19862.0000;5520.0000;36405.0000
6;CA;92691;24430.0000;2340727.0000;1653546.0000;6620.0000;31315.0000;5620.0000;33889.0000
6;CA;92692;23990.0000;2869775.0000;1846227.0000;8220.0000;55702.0000;6270.0000;43015.0000
6;CA;92694;15060.0000;3001937.0000;1949143.0000;5690.0000;55472.0000;5820.0000;72440.0000
6;CA;92701;21590.0000;894907.0000;703594.0000;840.0000;2668.0000;910.0000;5096.0000
6;CA;92703;30610.0000;1172004.0000;947591.0000;1260.0000;1198.0000;1230.0000;6624.0000
6;CA;92704;41750.0000;1895852.0000;1491645.0000;2820.0000;6230.0000;2520.0000;14713.0000
6;CA;92705;22770.0000;2925729.0000;1670861.0000;6160.0000;90611.0000;4760.0000;46096.0000
6;CA;92706;17230.0000;1063238.0000;780276.0000;1840.0000;10206.0000;2080.0000;13366.0000
6;CA;92707;28920.0000;1304993.0000;1068843.0000;1550.0000;3444.0000;1760.0000;8933.0000
6;CA;92708;28970.0000;2477596.0000;1575501.0000;7810.0000;37237.0000;5040.0000;35436.0000
6;CA;92780;28170.0000;1851026.0000;1380838.0000;4300.0000;18178.0000;3240.0000;21040.0000
6;CA;92782;14010.0000;2011138.0000;1316810.0000;4920.0000;39282.0000;3330.0000;36715.0000
6;CA;92801;30280.0000;1396250.0000;1103221.0000;2270.0000;6022.0000;2030.0000;11499.0000
6;CA;92802;19990.0000;936026.0000;705358.0000;1690.0000;5575.0000;1460.0000;8812.0000
6;CA;92804;41060.0000;1978854.0000;1530886.0000;3660.0000;7344.0000;3370.0000;19155.0000
6;CA;92805;36180.0000;1823952.0000;1457361.0000;2640.0000;7468.0000;2940.0000;16661.0000
6;CA;92806;20210.0000;1153753.0000;891582.0000;2150.0000;6579.0000;1920.0000;11415.0000
6;CA;92807;18670.0000;2377296.0000;1337509.0000;5250.0000;45257.0000;4710.0000;36396.0000
6;CA;92808;9840.0000;1272551.0000;855946.0000;3130.0000;16701.0000;2880.0000;22797.0000
6;CA;92821;20180.0000;1963198.0000;1295502.0000;4990.0000;29279.0000;3910.0000;30351.0000
6;CA;92823;2650.0000;358148.0000;214153.0000;1010.0000;8101.0000;760.0000;7264.0000
6;CA;92831;16920.0000;1321569.0000;879226.0000;3080.0000;24535.0000;2180.0000;16206.0000
6;CA;92832;12500.0000;732652.0000;573314.0000;1520.0000;5120.0000;1160.0000;6699.0000
6;CA;92833;25070.0000;1868971.0000;1302174.0000;4600.0000;19596.0000;3730.0000;27335.0000
6;CA;92835;12330.0000;1644869.0000;935155.0000;4400.0000;44845.0000;3130.0000;26723.0000
6;CA;92840;27500.0000;1362501.0000;1040740.0000;2900.0000;5697.0000;2390.0000;14514.0000
6;CA;92841;17290.0000;885237.0000;623016.0000;1900.0000;6177.0000;1400.0000;8946.0000
6;CA;92843;22400.0000;980725.0000;751501.0000;1780.0000;2176.0000;1330.0000;8191.0000
6;CA;92844;11780.0000;522360.0000;390376.0000;1120.0000;1375.0000;750.0000;4562.0000
6;CA;92845;8350.0000;749873.0000;545601.0000;2210.0000;8264.0000;2080.0000;13944.0000
6;CA;92860;11530.0000;985512.0000;659112.0000;1730.0000;9319.0000;2500.0000;16910.0000
6;CA;92861;2890.0000;777245.0000;293422.0000;1480.0000;32079.0000;1080.0000;14122.0000
6;CA;92865;10310.0000;786728.0000;596081.0000;1870.0000;6522.0000;1930.0000;12495.0000
6;CA;92866;7130.0000;497546.0000;366212.0000;1240.0000;4843.0000;870.0000;4739.0000
6;CA;92867;20270.0000;2134654.0000;1336516.0000;4820.0000;35966.0000;4250.0000;34468.0000
6;CA;92868;11650.0000;718087.0000;538228.0000;1310.0000;4345.0000;920.0000;5395.0000
6;CA;92869;18280.0000;1947775.0000;1203736.0000;4670.0000;41142.0000;4220.0000;32487.0000
6;CA;92870;25820.0000;2102331.0000;1503665.0000;5630.0000;24476.0000;4810.0000;32714.0000
6;CA;92879;22790.0000;1323666.0000;1025715.0000;1910.0000;4176.0000;2620.0000;13609.0000
6;CA;92880;25950.0000;2191629.0000;1740463.0000;3860.0000;7565.0000;6040.0000;51188.0000
6;CA;92881;14480.0000;1386002.0000;962406.0000;2430.0000;9415.0000;3240.0000;22602.0000
6;CA;92882;32070.0000;2184706.0000;1687256.0000;3810.0000;12320.0000;4860.0000;28911.0000
6;CA;92883;16890.0000;1528883.0000;1124244.0000;2870.0000;11612.0000;4230.0000;30159.0000
6;CA;92886;24090.0000;3654215.0000;2071430.0000;8470.0000;74172.0000;7100.0000;69278.0000
6;CA;92887;10000.0000;1506401.0000;917998.0000;3670.0000;31175.0000;2990.0000;29660.0000
6;CA;93001;16520.0000;1485004.0000;902919.0000;3370.0000;36242.0000;2070.0000;15865.0000
6;CA;93003;25300.0000;2158758.0000;1335196.0000;5970.0000;39187.0000;4000.0000;23543.0000
6;CA;93004;15420.0000;1232528.0000;855434.0000;3260.0000;14854.0000;2720.0000;14522.0000
6;CA;93010;22560.0000;2165177.0000;1314963.0000;5830.0000;53244.0000;4540.0000;31834.0000
6;CA;93012;18010.0000;2244166.0000;1275404.0000;6200.0000;56038.0000;4620.0000;37589.0000
6;CA;93013;7970.0000;779770.0000;402581.0000;1970.0000;21504.0000;1090.0000;10151.0000
6;CA;93015;8680.0000;517566.0000;402732.0000;700.0000;2007.0000;1020.0000;6222.0000
6;CA;93021;18420.0000;1949398.0000;1368441.0000;4910.0000;27237.0000;4250.0000;32768.0000
6;CA;93022;3160.0000;287314.0000;161000.0000;670.0000;5451.0000;560.0000;3762.0000
6;CA;93023;9700.0000;1047146.0000;485831.0000;2940.0000;45156.0000;1680.0000;15411.0000
6;CA;93030;27820.0000;1356000.0000;1092195.0000;1770.0000;4580.0000;2430.0000;15122.0000
6;CA;93033;38070.0000;1603489.0000;1310252.0000;1380.0000;2798.0000;2010.0000;9472.0000
6;CA;93035;14440.0000;1188749.0000;721706.0000;2940.0000;23446.0000;2440.0000;19261.0000
6;CA;93036;22870.0000;1398656.0000;1042160.0000;2380.0000;8821.0000;2760.0000;19950.0000
6;CA;93041;10390.0000;549207.0000;408170.0000;1160.0000;4001.0000;980.0000;4798.0000
6;CA;93060;15870.0000;875049.0000;644350.0000;1370.0000;8180.0000;1270.0000;7004.0000
6;CA;93063;28120.0000;2347438.0000;1692103.0000;6220.0000;25622.0000;5860.0000;37236.0000
6;CA;93065;36880.0000;3366637.0000;2377211.0000;8370.0000;43764.0000;8090.0000;57234.0000
6;CA;93066;1660.0000;226436.0000;94240.0000;460.0000;9071.0000;320.0000;3294.0000
6;CA;93101;15940.0000;1301163.0000;791170.0000;3240.0000;38925.0000;1310.0000;13045.0000
6;CA;93103;9810.0000;1067271.0000;538861.0000;2370.0000;36587.0000;1260.0000;13998.0000
6;CA;93105;13120.0000;1817763.0000;849887.0000;5410.0000;86313.0000;2730.0000;27171.0000
6;CA;93108;4630.0000;4345627.0000;470135.0000;2800.0000;212465.0000;1600.0000;45791.0000
6;CA;93109;5400.0000;831838.0000;414253.0000;2260.0000;53103.0000;1120.0000;12792.0000
6;CA;93110;8090.0000;1103778.0000;508471.0000;2890.0000;61465.0000;1450.0000;18460.0000
6;CA;93111;9370.0000;1234358.0000;675120.0000;3520.0000;44182.0000;2080.0000;19385.0000
6;CA;93117;19260.0000;1615549.0000;1077975.0000;4820.0000;32653.0000;2610.0000;20190.0000
6;CA;93202;1760.0000;71206.0000;55925.0000;40.0000;12.0000;30.0000;63.0000
6;CA;93203;8880.0000;301865.0001;231316.0000;90.0000;195.0000;90.0000;339.0000
6;CA;93204;4190.0000;134379.0000;109720.0000;30.0000;114.0000;60.0000;149.0000
6;CA;93205;720.0000;25230.0001;14137.0000;60.0000;77.0000;0.0000;0.0000
6;CA;93206;900.0000;58395.0001;26650.0000;50.0000;7461.0000;40.0000;171.0000
6;CA;93207;110.0000;6257.0002;2721.0000;0.0000;0.0000;0.0000;0.0000
6;CA;93210;6450.0000;302578.0000;236838.0000;280.0000;3165.0000;330.0000;1166.0000
6;CA;93212;6900.0000;272022.0000;186590.0000;150.0000;4497.0000;220.0000;925.0000
6;CA;93215;19770.0000;790089.0000;576180.0000;370.0000;2041.0000;590.0000;1961.0000
6;CA;93219;4130.0000;126424.0001;94511.0000;40.0000;9.0000;20.0000;54.0000
6;CA;93221;6490.0000;422628.0000;285738.0000;720.0000;4655.0000;600.0000;2710.0000
6;CA;93223;4570.0000;156198.0000;127308.0000;60.0000;7.0000;70.0000;178.0000
6;CA;93224;160.0000;9368.0003;7103.0000;0.0000;0.0000;0.0000;0.0000
6;CA;93225;2110.0000;118487.0000;80303.0000;230.0000;536.0000;170.0000;673.0000
6;CA;93230;29160.0000;1700021.0000;1236092.0000;2470.0000;11016.0000;2100.0000;8274.0000
6;CA;93235;1910.0000;63506.0000;50814.0000;30.0000;9.0000;0.0000;0.0000
6;CA;93238;730.0000;49086.0001;22553.0000;170.0000;1078.0000;70.0000;259.0000
6;CA;93239;570.0000;19230.0001;16159.0000;0.0000;0.0000;0.0000;0.0000
6;CA;93240;2260.0000;111940.0000;65857.0000;260.0000;917.0000;90.0000;322.0000
6;CA;93241;6670.0000;212915.0000;176943.0000;40.0000;13.0000;50.0000;159.0000
6;CA;93242;1350.0000;74822.0001;50007.0000;60.0000;392.0000;50.0000;241.0000
6;CA;93243;630.0000;33283.0000;22791.0000;50.0000;53.0000;50.0000;197.0000
6;CA;93244;200.0000;14348.0001;9030.0000;30.0000;45.0000;0.0000;0.0000
