1;AL;35746;320.0000;14927.0002;11802.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35747;2520.0000;153259.0000;110322.0000;270.0000;889.0000;110.0000;240.0000
1;AL;35748;3460.0000;336394.0000;229374.0000;760.0000;3408.0000;460.0000;1319.0000
1;AL;35749;12710.0000;962038.0000;710780.0000;1850.0000;5151.0000;1260.0000;1789.0000
1;AL;35750;6310.0000;351876.0000;274840.0000;580.0000;1281.0000;260.0000;365.0000
1;AL;35751;100.0000;5023.0000;3598.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35752;860.0000;40103.0001;30479.0000;60.0000;93.0000;0.0000;0.0000
1;AL;35754;2390.0000;144829.0001;93469.0000;290.0000;1250.0000;90.0000;122.0000
1;AL;35755;290.0000;18211.0003;10586.0000;40.0000;180.0000;0.0000;0.0000
1;AL;35756;9910.0000;940548.0000;743752.0000;1990.0000;6549.0000;1440.0000;3326.0000
1;AL;35757;8120.0000;647433.0000;488760.0000;1520.0000;4949.0000;980.0000;1598.0000
1;AL;35758;21770.0000;2157300.0000;1561644.0000;5700.0000;32248.0000;2690.0000;6715.0000
1;AL;35759;4770.0000;342309.0000;261665.0000;640.0000;2193.0000;510.0000;693.0000
1;AL;35760;2140.0000;117104.0001;88110.0000;200.0000;629.0000;60.0000;120.0000
1;AL;35761;5630.0000;392593.0000;294797.0000;630.0000;2125.0000;420.0000;634.0000
1;AL;35763;9540.0000;1132055.0000;779222.0000;2750.0000;17789.0000;1580.0000;4262.0000
1;AL;35764;240.0000;9541.0002;7583.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35765;1430.0000;63874.0000;52219.0000;90.0000;46.0000;20.0000;15.0000
1;AL;35768;4780.0000;238843.0000;165153.0000;400.0000;3496.0000;120.0000;169.0000
1;AL;35769;4340.0000;336206.0000;187435.0000;700.0000;7246.0000;260.0000;723.0000
1;AL;35771;1410.0000;66764.0001;50697.0000;80.0000;194.0000;30.0000;40.0000
1;AL;35772;1810.0000;82396.0000;65670.0000;120.0000;564.0000;30.0000;28.0000
1;AL;35773;5970.0000;349424.0000;268875.0000;640.0000;1647.0000;330.0000;441.0000
1;AL;35775;340.0000;13572.0004;10901.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35776;1460.0000;70587.0001;53208.0000;100.0000;163.0000;20.0000;24.0000
1;AL;35801;10630.0000;1472230.0000;769121.0000;3730.0000;46822.0000;1730.0000;6320.0000
1;AL;35802;11720.0000;1169445.0000;668392.0000;3570.0000;36620.0000;1330.0000;4188.0000
1;AL;35803;14200.0000;1175291.0000;787873.0000;3620.0000;21895.0000;1320.0000;2829.0000
1;AL;35805;8250.0000;242623.0001;196738.0000;340.0000;893.0000;60.0000;85.0000
1;AL;35806;12710.0000;1013515.0000;755770.0000;2640.0000;12413.0000;1370.0000;2704.0000
1;AL;35808;420.0000;39232.0004;31356.0000;90.0000;229.0000;30.0000;94.0000
1;AL;35810;14000.0000;496512.0001;374370.0000;660.0000;1721.0000;440.0000;495.0000
1;AL;35811;13310.0000;894094.0000;642908.0000;1970.0000;6959.0000;1030.0000;1653.0000
1;AL;35816;5950.0000;186028.0001;145499.0000;270.0000;1295.0000;100.0000;162.0000
1;AL;35824;4770.0000;418737.0000;324672.0000;890.0000;3101.0000;730.0000;1645.0000
1;AL;35901;7530.0000;448884.0000;285319.0000;910.0000;8471.0000;510.0000;1185.0000
1;AL;35903;7320.0000;304427.0000;231345.0000;530.0000;1541.0000;210.0000;270.0000
1;AL;35904;5320.0000;213949.0001;162079.0000;360.0000;1303.0000;130.0000;186.0000
1;AL;35905;2780.0000;149345.0000;112836.0000;310.0000;725.0000;110.0000;133.0000
1;AL;35906;4470.0000;263754.0000;174389.0000;600.0000;3390.0000;260.0000;365.0000
1;AL;35907;4050.0000;273716.0000;193345.0000;590.0000;2495.0000;290.0000;427.0000
1;AL;35950;8740.0000;385240.0000;290092.0000;620.0000;4133.0000;230.0000;373.0000
1;AL;35951;5100.0000;225025.0000;170065.0000;360.0000;2265.0000;110.0000;205.0000
1;AL;35952;2750.0000;124400.0001;97079.0000;160.0000;309.0000;50.0000;62.0000
1;AL;35953;3130.0000;172089.0001;123011.0000;310.0000;1590.0000;130.0000;178.0000
1;AL;35954;4710.0000;195487.0001;149746.0000;300.0000;774.0000;100.0000;98.0000
1;AL;35956;3590.0000;173273.0001;134495.0000;260.0000;675.0000;80.0000;105.0000
1;AL;35957;6410.0000;294382.0000;222126.0000;460.0000;2239.0000;180.0000;241.0000
1;AL;35958;1190.0000;58951.0000;47409.0000;80.0000;109.0000;20.0000;13.0000
1;AL;35959;1940.0000;96193.0001;64065.0000;200.0000;692.0000;60.0000;144.0000
1;AL;35960;3930.0000;207390.0000;140768.0000;500.0000;2457.0000;200.0000;435.0000
1;AL;35961;2300.0000;91213.0001;73904.0000;160.0000;339.0000;40.0000;46.0000
1;AL;35962;2690.0000;109598.0001;88112.0000;150.0000;559.0000;40.0000;49.0000
1;AL;35963;630.0000;25183.0002;20605.0000;40.0000;45.0000;0.0000;0.0000
1;AL;35966;1340.0000;63109.0000;50111.0000;80.0000;52.0000;20.0000;14.0000
1;AL;35967;6410.0000;304989.0000;221364.0000;700.0000;5150.0000;190.0000;379.0000
1;AL;35968;2270.0000;119763.0001;79137.0000;280.0000;1875.0000;70.0000;134.0000
1;AL;35971;1820.0000;82475.0000;64980.0000;130.0000;246.0000;40.0000;43.0000
1;AL;35972;510.0000;25980.0001;18821.0000;40.0000;45.0000;0.0000;0.0000
1;AL;35973;1030.0000;46109.0001;35401.0000;70.0000;104.0000;20.0000;31.0000
1;AL;35974;740.0000;29059.0001;23784.0000;60.0000;132.0000;0.0000;0.0000
1;AL;35975;370.0000;17214.0002;14208.0000;40.0000;55.0000;0.0000;0.0000
1;AL;35976;7250.0000;512759.0000;315866.0000;1280.0000;13567.0000;550.0000;1444.0000
1;AL;35978;2100.0000;108812.0001;76221.0000;140.0000;499.0000;40.0000;104.0000
1;AL;35979;530.0000;22582.0002;19182.0000;0.0000;0.0000;0.0000;0.0000
1;AL;35980;1840.0000;75674.0000;59425.0000;110.0000;201.0000;30.0000;31.0000
1;AL;35981;780.0000;35565.0000;29342.0000;50.0000;150.0000;0.0000;0.0000
1;AL;35983;1480.0000;73614.0001;54124.0000;160.0000;442.0000;50.0000;72.0000
1;AL;35984;850.0000;52324.0001;25270.0000;170.0000;1351.0000;50.0000;106.0000
1;AL;35986;3360.0000;165506.0000;127158.0000;320.0000;1209.0000;100.0000;177.0000
1;AL;35987;980.0000;48135.0000;36172.0000;60.0000;137.0000;40.0000;46.0000
1;AL;35988;730.0000;30437.0001;23282.0000;30.0000;35.0000;0.0000;0.0000
1;AL;35989;1280.0000;67020.0001;49534.0000;130.0000;314.0000;40.0000;82.0000
1;AL;36003;790.0000;39066.0001;27786.0000;50.0000;234.0000;20.0000;22.0000
1;AL;36005;690.0000;32397.0002;24579.0000;50.0000;87.0000;0.0000;0.0000
1;AL;36006;550.0000;29448.0002;21737.0000;50.0000;37.0000;0.0000;0.0000
1;AL;36009;1050.0000;56587.0001;41996.0000;80.0000;198.0000;20.0000;29.0000
1;AL;36010;2030.0000;82261.0000;63608.0000;120.0000;388.0000;40.0000;32.0000
1;AL;36013;190.0000;21015.0004;13660.0000;40.0000;180.0000;30.0000;68.0000
1;AL;36016;1220.0000;48665.0001;33866.0000;90.0000;248.0000;20.0000;48.0000
1;AL;36017;490.0000;16955.0002;12272.0000;0.0000;0.0000;0.0000;0.0000
1;AL;36020;540.0000;26315.0001;19539.0000;30.0000;53.0000;0.0000;0.0000
